id	text	HS	TR	AG
24296	Tan misteriosos son? Dejen chismosear al prójimo https://t.co/5uVsDJFBuW	0	0	0
24297	Por eso seremos siempre unos subdesarrollados sudacas https://t.co/VrF83smKqq	0	0	0
24298	@Relatofeminista Hemos empezado de puta madre, si seguimos este paso llegaremos a las cuevas antes de que rajoy diga la próxima gilipollez	0	0	0
24299	Aveces me pregunto si a esas chavas no les enseñaron algo de valores.... vestirme como puta actuar como puta y llamar la atención está cabron....	1	0	1
24300	@SergioMassa @GracielaCamano @PatoBullrich Cállate hijo de puta. Ponete a laburar chorro. Narco	0	0	0
24302	@JuezLopezMDP Traidor hijo de puta¡¡, carcel comun te mereces basura¡¡, sos una lakra, Timmerman¡¡	0	0	0
24303	#Bienvenidos13 panel proges,hipocritas, contradictorios entre ellos mismos,aplaudiendo,un feminismo marxista aplaudiendo una inmigración que pudre nuestro país.Que pones como noticia país a un delincuente detenido en Indonesia y Acusaciones a un periodista.	1	0	1
24304	¡NUEVO! Recetazas: Empanadas Arabes #Noticias  #PolemicaEnElBar #Incorrectas #OjosQueNoVen #ViernesIntratable #DeboDecir via @lachismozatv +RT https://t.co/K3iiFvGgPj	0	0	0
24305	@NitoSetroc @absurddheces Es perra. Tú eres homoanimal y ella lesbiana. No eres su tipo ni ella el tuyo...	1	1	0
24306	#OTGala7 Hasta la puta polla ya tio... Lo siento pero Cepeda NO merecía quedarse joder	0	0	0
24307	@tonialba eres lo que ya sabíamos una auténtica basura, una escoria ; lo más marrano que pulula por las redes. Im.. Imbé... Imbécil	0	0	0
24308	@eduardoc60 @RuiDeAzevedo411 Rui si tu eres una perra enamorada	1	1	0
24309	@MrJasonDay @YeniVilcatoma2 Y tu eres más escoria, defendiendo al corrupto gobierno..	0	0	0
24312	Sobre la inmigracion haitiana en general y en nuestro caso, a Chile. Leerlo, por favor.@Meruanista  https://t.co/Wz2J1X2iZW	0	0	0
24313	Te freseas güera 😢 https://t.co/9V3NSa6dd4	0	0	0
24314	Alguien por favor me puede decir cuando en una denuncia por acoso o violación COMPROBADA, la sociedad se ha puesto de lado del agresor? Es para una amiga. https://t.co/eTgykUcA2f	0	0	0
24315	@elmundoes Solo por cosas así mereces pena votar a @CiudadanosCs, sí molesta a la esa escoria algo bien están haciendo	0	0	0
24316	"Descanse en paz Federico ""El Güero"" Del Toro, perosonaje muy querido en #PuertoVallarta  y además padre del cineasta tapatío @RealGDT Guillermo Del Toro.  https://t.co/0W2gHG61Q8 https://t.co/giO1WmGNfk"	0	0	0
24317	No escucho por nadie que condenen al nutrido grupo de emigrantes indocumentados africanospor su martato a una turista en Varselona Espana y la gorpisa que le propinaron al cubanoamericano que fue a defenderla ni he visto ni escuchado a nadie condenando este actocriminal	1	0	1
24318	EnTwitter: Muérete maldita puta me destruiste no mereces la vida púdrete en el peor de los infiernos Ex: y eso? Me: es una canción jaja	1	1	1
24319	momento del día: vero y yo cogidos de la mano mientras me dice ''es que tú eres muy zorra''	1	1	0
24320	[Foro] Abrimos las puertas a nuestra partida de #EdadOscura 20º Ani. por foro de #HispaniaNocturna. Los Lasombra ya han comenzado a reclamar el trono de Toledo, mientras que vástagos del Reino de León miran preocupados a las hordas árabes que se aproximan a la capital del Tajo... https://t.co/htHmjZZM1x	0	0	0
24322	Casado no da un paso atrás en inmigración: «Hablamos claro» https://t.co/bkP8Wg1XPn	0	0	0
24323	El Departamento de Estado tiene amplia autoridad bajo la Ley de Inmigración y Nacionalidad para revocar visas, y tomamos esta medida cuando hay suficiente evidencia que indica que el titular puede no ser... https://t.co/ITjQuICmpm	0	0	0
24324	Cansado de la puta vida, tu eres el unico motivo por el que sigo en ella	0	0	0
24325	Comemela toda, estrujala muerdela, esta como una piedra en cuanto te la meta te rompo. Sí tenéis algún aporte y queréis que os lo suba yo mandarmelo por MD que lo preparo y os lo subo, si queréis os menciono y si no, no. https://t.co/1ki5Nev2Pm	0	0	0
24327	Para mi es con pan árabe o nada https://t.co/2dc57IRJL7	0	0	0
24328	Puta que me buena callada de hocico https://t.co/feBLWc61ao	1	1	1
24329	Lo quiero tanto al gil culiao, me hace los días con sus tonterías. Odio que me lleve la contraria, pero puta que lo extrañaba. No te alejes más, pequeño Zky. https://t.co/Bs3G7etf52	0	0	0
24330	Dicen que pa cada hija eh puta nace un hijo eh puta,y yo creo que tú eres el mío🎤🤫	0	0	0
24331	@JLozanoA @RicardoAnayaC Si ese Wey es un lacayo tú eres la puta del PRI	0	0	0
24332	@mentallycamila Mira Sara mejor cállate puta. Si la gente que trabaja en aeropuerto tiene un trabajo que hacer y si no lo hacen. Todos tenemos derecho de usar nuestras voces para que oigan hagan su trabajo bien.	1	1	1
24333	Grande Adán!!! Mi novia es sevillista y es una puta más lololooooo!!! CAPITÁN!!!!!!	1	1	1
24334	@irobbiee_ Oigaaaa, usted sí es ilusooo JAJAJA además, tú no eres perra, tú eres perrísima.	1	1	1
24335	Sobre el asunto del velo o el yihab de las mujeres árabes.... sólo diré una cosa.  ¿Se lo ponen por gusto? No, es una imposición. La cultura surge sola, no se impone. Por lo tanto, esas cosas de imponer lo que deben hacer las mujeres, no mola. Libertad, siempre libertad.	0	0	0
24336	"En mi calle un pavo gritando:  ""SUDACA DE MIERDA VEN AQUÍ, QUE TE MATO. QJE BAJO HEMOS CAÍDO LOS MARROQUÍES. INDÍGENA DE MIERDA""  Y bueno yo me sorprendo a medias de la estupidez humana"	1	0	1
24337	Uhm... Los árabes parecen delincuentes.	1	0	0
24339	@tinaletina Llevar esa prenda de vestir puede suponer un riesgo de muerte para toda la gente que esté en un radio de 30 m de esa persona.	0	0	0
24340	@lopezdoriga Y la vida de los niños con cancer perra,que murieron por aplicarles quimios falsas perra? Mereces morir en la hoguera	1	1	1
24341	El profe diciendo que nada de apodos y que sólo hay que hablarnos por nuestro nombre y a los tres segundos: Güera pásele al frente	0	0	0
24342	@GI0RGIELL0 cállate perra! unas birras después de toda la mierda familiar navideña?	1	1	1
24343	#Muebleria #Sama   ✔️Todo en amoblamiento para tu hogar , ideal para cada temporada de éste año..! ...ademas realizamos muebles y aberturas a medida con carpintería en calle el inmigrante de la zona industrial💺... https://t.co/AYT5ctMojF	0	0	0
24344	Conductor que transportaba indocumentados es arrestado en Eureka via @DiarioDigitalUS https://t.co/zrxmliA3bY #Eureka #ICE #Migra #indocumetados	0	0	0
24345	NUEVO VIDEO: En “Hablando de Inmigración” contestamos sus dudas sobre la importancia del recibo de la petición familiar, y cómo recuperarlo si lo pierde. *** ✅ El video completo esta disponible en mi canal de... https://t.co/rHgeOpbAiV	0	0	0
24346	[6/1 21:05] Puta: callate [6/1 21:05] cami: callame... [6/1 21:09] Puta: como tas hoy turra eeee dsps no arrugues cuando t coma la boca	0	0	0
24347	@anaisbernal Sigo pensando con el vómito en la garganta a punto de echarlo que a estos hay que gastarlos y al juez también. Por muy bruta que quede en este momento hasta la castración me parece poco	0	0	0
24348	@AgustinGregok Cállate hijo de perra 🙃	0	0	0
24349	@INM @tatclouthier #TODOCOYOCAN @amandititita @JesusMartinMx @TlalpanCoyoacan @MovimientoAMLO @flacuchiruda  cuidado lacras Sudacas en MEXICO !!el plan de EU https://t.co/cWBC33fFaW	1	0	0
24351	Putos inmigrantes !! https://t.co/M7H7lQYaPv	1	0	1
24353	De hoy en adelante si una mujer te envía una foto desnuda hay que denunciarla por acoso sexual y provocación Feminazis al ataque en 3-2-1	1	0	0
24354	SE LO MERECÍA TANTO LA PUTA MADRE VAMOS FLORENCIA ES SEMIFINALISTA	0	0	0
24355	@SofiParias @Tomipassamonti Jajajajajajajaj callate puta dmierda	1	1	1
24358	En Hollywood las mujeres son acosadas sexualmente,pero 'se lo habrán inventado' Kevin Spacey es acusado de acoso sexual por otro hombre y que curioso que a este no lo pongan en duda	0	0	0
24359	@sergiolapegue que pedazo de hijo de puta vendido al poder, la gente te juzga y si te encuentran por ahi te van a repudiar como mereces.	0	0	0
24360	@esquivelgerardo Las expresiones del imbecil @ferbelaunzaran son reflejo de lo es el @PRDMexico una escoria, recuerden no votar por ellos	0	0	0
24361	Cuando valen dice que esa chica es mas puta jajajaja almenos nos llevamos bien odiando a la misma persona	1	1	1
24362	@csilvacampanon Ese es el tipo de escoria que, en las escuelas de Cataluña, son contratados para enseñar 'curiosidades' a nuestros adolescentes en las jornadas de ¡Actividades Culturales! Hablo de lo que conozco y he visto.	0	0	0
24363	Pinches ridículas doble moral, primero dicen que odian la infidelidad pero andan defendiendo a otro que es igual de puta a ellos. NO MAMEN	1	0	1
24364	@JorgeCalixHN Safate perro hijuelagranputa q putas hablas mierda perro basura bastardo son los pocos adjetivos q te mereces escoria	0	0	0
24365	@_alejandra_mm_ puta hetero que te calles	1	1	1
24366	@PoderFeminazi Cállate y hazme la cena.	1	1	1
24367	@BrokenDreamss__ Mina: ¡YO QUE CARAJOS SE! ¡NO TENGO NI PUTA IDEA DEL PORQUE ME QUIEREN A MI! ¡HASTA PIENSO QUE TU ERES MUCHO MEJOR QUE YO!	0	0	0
24369	"Demandan a Trump por trato ""inhumano"" a indocumentados - Estilo FM https://t.co/E94Lv8M416"	0	0	0
24370	734 personas pagaron su boleto en Colón para el Árabe Unido-Costa del Este https://t.co/LMpsUrK1vv #Panamá https://t.co/uxOvrjM00w	0	0	0
24371	@EdiiXI @lidiahdlgo Cállate tu !! Perra	1	1	1
24372	seniel deja de decir tonterias de una puta vez vale gracias	0	0	0
24375	Luna vete a hacer un vídeo con el Niño Polla, imbécil.	0	0	0
24376	Gabinete de los Emiratos Árabes Unidos aprueba la estructura de la junta de la Agencia Espacial de los EAU https://t.co/bODPj4vEMW #wamnews	0	0	0
24377	Cuando Franco vivía ningún inmigrante se hubiera atrevido a tocar a la guardia civil, a cruzar la frontera o a ser un ilegal en Barcelona. Cuando Franco éramos España.	1	0	1
24378	@Paola5Navarro @susanag80268937 @ho_elvy @UniNoticias Mejor tu cállate zorra que tú pides likes a tus fotos horribles en Facebook y está bien fea jajajaja 🤣🤣🤦🏻‍♂️	1	1	1
24379	@ertenembaum Callate cínico hijo de puta. No tenés cara. Sos la crema de la hipocresía. Cagón cagón y mil veces cagón. Gran parte de esto es todo tuyo.	0	0	0
24380	@palopascalee paloma cállate la boca que sos de flaca hija de perra una envidia	1	1	1
24381	La puta madre no te enseñaron a golpear la puerta 😧	0	0	0
24382	Aula 21, chica de jersey amarillo con rayas. No me importa una puta mierda lo que te entre en el examen. Cállate por favor 😥	0	0	0
24383	@larroqueandres @DiputadosFPV_pj @UniCiudadanaAR Reverendos hijos de puta, dejen de provocar a la gente!!!	0	0	0
24384	@krmenph5 @pibesevillista1 @babushasogordo @Sevillismo Calla,guarra española	1	1	1
24385	Ay que me pongo Arabe	0	0	0
24386	Pues si la verdad si yo enseño la polla por internet aceptaría con resignación una violacion https://t.co/n4mXClKBGJ	1	0	0
24387	Cupich visita un albergue de menores separados de sus padres por la orden Trump https://t.co/ic1TYMhpIs	0	0	0
24388	@pablocasado_ lo prioritario q tienes a hora no es vigilar a tus adversarios q se están organizando,no!lo más importante q debes hacer si quieres ganar las próx elecciones es tratar debidamente el tema d la inmigración ilegal y la inseguridad q acarrea ahí te la juegas dicho está	0	0	0
24389	Interior se plantea rebajar el nivel de alerta contra el terrorismo.  En fin. Entre esto, las oleadas de inmigración masiva e incontrolada y la permisividad de este gobierno, hago responsable al ministro Marlaska de cualquier atentado que se produzca. https://t.co/yhVJMhixbh	0	0	0
24390	¿Sabe cuál es la visa que beneficia a indocumentados víctimas o testigos de crímenes:  https://t.co/yDunZTiVtD	0	0	0
24391	@DavidMichele8 Cualquier motivo es bueno para enseñar carne, eh zorra. 🌚	1	1	1
24392	@joaoftigoa HIJA DE PUTA CÁLLATE AJSJAJAKAJAJAJSJ	1	1	1
24393	Hoy ando oliendo a mujer 😂😂😂  Se me olvidó la llave del locker de la gabacha en la casa, por lo que una compañera me presto la de ella, y huele a puro Fraiche 😅😂	0	0	0
24394	En #Olavarría detuvimos a un sujeto perteneciente a la UOCRA tras arrojar basura en la vía pública y darse a la fuga con 94.200 pesos de los que no pudo explicar su procedencia. Circulaba sin papeles reglamentarios. Intentó sobornar a los efectivos con dinero. https://t.co/pKWIQw1Fpn	0	0	0
24395	Ese puta necedad tuya de que las mujeres tienen que ser serias, calladas y no tener voz fuerte me da ganas de gritar hasta estallar...	0	0	0
24396	HSM cuando le requisan sus edificios okupados: pofa no me los requiseis que hay cumida  Ah pero el resto del año: putos moros, putos inmigrantes, putos rojos, putos maricones, putos indepes	1	0	1
24398	Tranquila, están a la espera de entrar a nuestro país 40.000 subsaharianos. Cuando haya más manteros y los pequeños comercios tengan que cerrar, ese día defiende a tus taxistas de corbata 👔 y tu libre comercio. Ideales? Vividores del postureo!   https://t.co/pTqtuiFz73	1	0	1
24399	@carolgrillito @marcelaguinaga @MashiRafael cállate perra	1	1	1
24400	@MoreauLeopoldo @CicchittiM Cállate hijo de puta te insulto como vos lo hiciste con el Pte de Cámara De Diputado cargo q te queda grande imbecel trepador y traidor no te quieren ni tus hijos SORETE	0	0	0
24403	le pedimos a las pseudo-feministas sudacas que nos explicaran de dónde sale el capital para hacer sus pañuelos verdes y acabamos en el estado de israel  -alguna agencia de noticias verdaderas	1	0	1
24404	@Piany_23 @flor_vigna @GonzaloGerber @LanziCarla La puta madre. “me dejaste callada, perdida enamorada, por eso quiero más quiero más quiero maaaaas...tu mirada ay ay ayyy tan solo en un segundo...” soy fan de este tema JAJAJAJAJ	0	0	0
24405	@Tomichillado @agusbertin_ Sos un hijo de puta pero te mereces q te de un sanguche de milanesa	0	0	0
24406	Interesante el video. El agresor parecer ser uno de esos tantos refugiados que los progres gustan abrir las puertas. Estaria bueno saber que se dijeron AMBOS.   Y por último el franchute que se paró y agarro la silla es la fiel representación del occidental cagon promedio. https://t.co/uzMv1E2PPe	1	0	1
24407	El secretario de Estado, José María Lasalle, recuerda que 'las mujeres son las mayores víctimas del acoso a través de las plataformas digitales' https://t.co/g3DrMt2MdR Vía @expansioncom	0	0	0
24408	Ahora entiendo a los países árabes. ES POR EL CALOR.	0	0	0
24409	Quiero ser igual de dedicada que el güero🙆	0	0	0
24410	@marcos_darks Cállate zorra que se me ha metido un virus	1	1	1
24411	Maldita perra desalmada, el sufrimiento te lo merecías tú 😡😡	1	1	1
24412	@carmencarbo Hola Carmen. Si lo considerais en sin complejos os cuento mi periplo de emigrante Español en Chile y las dificultades que me encuentro dia a dia ya que aquí eso de los papeles para todos no funciona. Todo lo contrario. A vuestra disposición.	0	0	0
24414	¿Que es una mujer inteligente? -un travesti.	1	0	0
24415	Agregué un video a una lista de reproducción de @YouTube https://t.co/k3kPDbO4nD Promo Curso de Arabe	0	0	0
24416	Por suerte no le gustan los tatuajes, más vale q no te hagas ninguno en la cara porque te pego @ValenEtchegoye2 https://t.co/lNUgeyqlRp	0	0	0
24417	Hermano el que el que dice puta a una mujer ofende al hombre también porque si las mujeres son putas todos nosotros somos cabrones y aparte como le diríamos a la mujer que nos pario madre puta o puta madre https://t.co/TPzI2p4sv7	0	0	0
24418	@FaunaFeminazi Ayúdanos a promover el Movimiento SEMEN!! Un RT!	0	0	0
24419	@fxckentangada Muy de imbécil es el insultar a otro por compartir su sexualidad, plus, zorra es un insulto que se ha desvirtúa liado con el tiempo, originalmente se refería a aquellas que son astutas. En fin, ni para insultar vales. Un besito.	0	0	0
24420	Campaña para que ley Rapa Nui se extienda a todo el país y así frenar la inmigración	1	0	0
24421	@SadracH Cállate conchetumare e insulta a la madre perra culiá. Mamon culiao.	1	1	1
24422	El Madrid dando pena con el moromierda argelino delincuente de Florentino de capitán, ya puede estar feliz el dictador y sus oficialistas... Mucha mierda por comer con ese pedazo de mierda con el 9 a la espalda...	1	1	1
24423	A ver cielo, ¿sabe tu coño a la polla de mi marido?, porque si es así... también me lo comeré muy a menudo https://t.co/xrqIBf4VMq	0	0	0
24424	#SabiasQue el cerebro de la mujer esta conectado al culo? Porque cada vez que piensan la cagan	1	0	0
24425	¿Por qué las modelos tienen una neurona más que los caballos? Para no cagarse en los desfiles.	1	0	0
24426	@misu_nicole callate puta q ibas a ir😑	1	1	1
24427	#Sudaca Escucha tu #Rock clásico latinoamericano favorito. ¡Sintonízanos a las 8AM por https://t.co/dUBofTN0sg ! #EscuchaHDRadio #radioshow#radiomix #radioweb #radiostudio #DDHH https://t.co/skU4JwqF17	0	0	0
24428	Se habla mucho del debate de anoche. ¿Podría SEMEN algún día participar en la política? http://t.co/CAyIM7lw3X	0	0	0
24429	@zalacai75 @AlianzaPanamena Si eres gay eres una escoria y no mereces derechos...	0	0	0
24430	A los a sudacas nos despreciaron y somos sus nietos. Arrogantes y con síndrome de Nuevos Ricos Metánse Europa en el tujes https://t.co/ZeKwlR3Gky	1	0	1
24432	Puta. Zorra. Guarra. Eres mía. A ver esa minifalda. No vayas sola. No bebas. Eres la del sexo débil. Feminazi. Entonces hay.. ¿Igualdad? ¿Dónde? Ojalá que haya un 2018 como Dios manda, ups! Quise decir como la Igualdad mande. Y que la Violencia de Género deje de existir.	0	0	0
24433	Una violación cada 8 horas en españa Más de 1000 asesinatos machistas desde 2003 Todas hemos sufrido acoso callejero alguna vez Pero oye, son casos aislados y somos unas exageradas porque 'vivimos en uno de los mejores países del mundo' https://t.co/mcSF1sGWQn	0	0	0
24435	Todas las perdonas güeras son bien maricas.	1	0	1
24436	@SoleOchoa15 ammmmmmmm vos sabes que no me gusta nadie callate perra	1	1	1
24437	Un libro fundamental para entender los traumas políticos y sociales que la derrota militar contra Israel en 1967 generó en los países árabes. https://t.co/NyM7hlqtNt	0	0	0
24438	@BrisaSilva142 vos callate puta del orto 😂	1	1	1
24439	Maldita escoria.... muerete, callate, malditos comunistas de mierda, ladrones, basuras....acabaron con wl mejpr país del mundo, porquerias humanas@NicolasMaduro	0	0	0
24440	Trabajan por la mitad del sueldo, no pagan impuestos, no generan renta, sacan la plata del país, y no aportan un culo. Hablo del venezolano que votó por Chávez, que está indocumentado, y que es un parásito.	1	0	1
24441	"PSOE-A asegura que en materia de inmigración el Gobierno de Sánchez ha hecho ""más en dos meses que Rajoy en siete años"" https://t.co/icNBrotefs"	0	0	0
24443	Un árabe ofende a una mujer y escupe frente a ella, ¡PERO viene el eco del lado inesperado! https://t.co/d4MTlgsBnS	1	1	1
24444	Prisión preventiva contra jefe policial acusado de violación y acoso sexual - En audiencia inicial el juez de Paz de Guazapa, resolvió este día enviar a prisión preventiva al inspector de la Policía Nacional Civil, Pablo de la Cruz Díaz Bernabe, a qui... https://t.co/jK51nEYcXV	0	0	0
24445	@EnamorandonosTV Cada vez enseñando mas el culo la babosita y Carmen parece sirvienta con esos trapos jajaja	1	1	1
24446	@xAnna_Evans Se clava en tu culo y empieza a follarte rápido. [No! -gruño angustiado] me remuevo angustiado y me dan con una cuerda en la espalda mientras el tío te folla el culo, rodeada de vomito, sangre y dolor.	1	1	1
24447	@aurelionuno @lopezobrador_ @JoseAMeadeK Cállate hijo de puta no sabes ler para empezar pendejo de miarda	0	0	0
24448	A quien le dices zorra pendeja, tu eres el juguete nuevo pues dejate de joder zorra matate — solo taba cargando siempre la cargo aire y yo no soy el juguete de nadie soy una persona , matat... https://t.co/QqB20qeaps	1	1	1
24449	@_nerearivas_ Vos callate que por vos puse el 'tiene que ver al novio' puta	1	1	1
24450	Pq la canción esta bien puta y tu eres tan puta que la cambias https://t.co/sKeH55PaIq	1	1	1
24452	2018 y 'vas provocando 2018 y 'te violan por guarra que te lo buscas' 2018 y si te resistes te matan, y si no te violan pero eh 'haberte resistido más' 2018 y 'pero había bebido? Dijo que no? Qué llevaba? Es ligona?' 2018 y la sociedad sigue dando asco Lets change that	0	0	0
24453	En que momento esa niñita se volvió tan Puta?? Solo sube fotos enseñando las bubis	1	1	1
24454	Cállate negro Ql ! Cualquier numero 1!he sacado más que VOH ! Tú anda cuidarle la zorra a la Gigi mejor mira que en cualquier momento te deja por otro cantante #PartyChilensisFtWebeo https://t.co/ciNKBP3KBi	0	0	0
24455	Mis padres tienen 30 años de casados y 4 hijos y yo ni siquiera puedo enseñarle a mi perra que haga del baño en un sólo lugar.	0	0	0
24456	@farandulaperu Cállate putilsa fumona borrachas puta barata borracha vulgar https://t.co/lHFBkSAb5q	1	1	1
24457	Y tu eres una zorra mala que lo sepas jajaja https://t.co/AUzvokaT5I	1	1	1
24458	@mis2centavos De timerman ni puta idea que le pasa, pero videla se merecía morir asi, como la mierda que fue, y entre la mierda.	0	0	0
24459	Comemela — Solo buscaba algo de paz, me despierto cada día en medio de un huracán https://t.co/zu5bNhG6A7	0	0	0
24460	Tenía razón el güero cuando hablabamos de habitar ciudades enormes y ciudades chiquitas	0	0	0
24461	@yoyalolaz @IberiaXVIII @Pablo_Iglesias_ @Laenredadera Cállate tú, zorra! 😊😘	1	1	1
24462	Por primera vez ENTIENDO el ODIO de Trump a los Mexicanos. 😥 Ayer o antier, 7 mexicanos intentaron robar dentro de un centro comercial, una joyería. Los atraparon.....  Los 7 son : Mexicanos, indocumentados y RATEROS ... 😡😡😡😡 Pagamos “justos por pecadores” Me siento ENOJADA	1	0	0
24463	@IvanDuque hace falta mas seguridad donde coloquen orden con comerciantes informales y indocumentados venezolanos que venden productos quitando las ventas a los comercios que pagan impuestos esto sucede en Cúcuta y el puente Simón Bolívar.	1	0	0
24464	La izquierdona ha encontrado su mina de oro. Votará a su favor todo inmigrante que esté aquí unas cuantas semanas y votará a quienes les han traído aquí, les mantienen aquí, les adoctrinan  y les dan beneficios a costa de tu  dinero y el mío. Pedro El Grande es un genio. https://t.co/r6BNau7nn0	1	0	0
24465	@Wachit0 @100Akshat @_Midoriyaa_ @NeohSJ La idea está la polla con cebolla pero obviamente no todos van a entrar por desconfianza, pero entrarán los que quieran ir y tengan confianza	0	0	0
24466	El juez brasileño  Helder Girão Barreto, ordenó la suspensión de entrada de inmigrantes venezolanos por vía terrestre. #Pulsoslp https://t.co/eSwdQtzMNy	0	0	0
24468	@LonxWolf Quiero que me hundas tu polla en la garganta, Akemi... -Dijo jadeando en su oreja, mordiéndola con fuerza acabando él provocado. Por supuesto, obedeció y se movió hasta su en frente para quedar dispuesto ante él, de rodillas con las manos en el 	0	0	0
24469	1.-Los va a mantener Ud., porque desde su Palacio de Doñana,?se vé todo muy bonito. Es que no hay manera de que comprendan, PSOE y PODEMOS que no hay presupuesto para esta avalancha? Que somos la mofa Europea? Que todos los camellos de Lavapiés, MADRID, son inmigrantes ilegales? https://t.co/t1yeNXJnGH	1	0	1
24470	Acoso, violacion a la integridad de una persona, está siendo utilizada una persona para satisfacer el morbo de cientos , cochinada de canal doble moral https://t.co/fzZ72Ye89X	0	0	0
24471	Pobrecitos, los pobres negratas se han asustado de ver una cosa de hierro que anda sin ayuda de ñus. https://t.co/s1E893VWOo	1	0	1
24472	@silvestreLidier Tú eres una perra jajaja	1	1	1
24473	@MenezRM Cállate ya un poco con Isco, que es una puta peonza	0	0	0
24474	@LauGarcesM92 puteando desde jóvenes. por eso perdiste la virginidad con un idiota, te lo mereces por puta	1	1	1
24475	Interesante entrevista al padre @SantiagoAgrelo en @eldiarioes sobre el drama de la inmigración. Una reflexión de la cómoda actitud de los cristianos y políticos frente a tantas muertes olvidadas https://t.co/HGkpl1DWKX	0	0	0
24476	@Matrisuu @RaccoonLover_ @Soniban_69 que te calles hijo de puta	0	0	0
24477	"Primer país árabe en despenalizar la homosexualidad. #Libano  Tras largos debates, tribunal deja ""sin efectos legales"" el artículo 534 del Código Penal que condenaba el amor entre personas del mismo sexo con prisión https://t.co/9thMXV6zD0 https://t.co/pxd2Y0Zt9V"	0	0	0
24478	@Cameeeeeeh CALLATE CAMILA LA PUTA MADRE.	0	0	0
24479	@Lucas_Castel Te amo la puta madre. Te mereces todo esto❤	0	0	0
24480	Todo Hollywood denunciando acoso y abuso y violación bla bla	0	0	0
24482	Y pase lo que pase no votéis a una mujer, que no podrá ocuparse de su cargo por tener que cuidar la casa y lavar la ropa del hombre #deber	1	0	0
24483	10 sos re insoportable negro indocumentado, igual tq mucho	1	1	1
24484	@AlexandGutiz Pues dispuesto a ser un amo muy exigente! empinarte a mi gusto y nalguearte como te lo mereces por puta cachonda y zorra	1	1	1
24485	CALLATE GUARRA https://t.co/sNQF9mdeyG	1	1	1
24486	@BrenMendieta_FV Cállate que a él lo amas que a mí perra, también te quiero un mundo. Sos de fierro Brendita	0	0	0
24487	"Soy moreno, siempre que me subo al coche lo primero que hago es PONER SEGURO a las puertas, no por ser Racista, POR MI SEGURIDAD, para asaltarte no hay distinción entre pinches güeros cara palida o prietos en aprietos. Su campaña está muy pendeja. ""#AsíVivimosElRacismo"" https://t.co/sx5uts8IBj"	1	0	1
24489	LOS IMPUESTOS DE LOS INMIGRANTES INDOCUMENTADOS IMPULSAN LA ECONOMIA https://t.co/e8uMBqwfmB	0	0	0
24490	Después del asalto frustrado en Plaza Norte, creo que el gobierno debe expulsar inmediatamente a los Venezolanos indocumentados, a los que manejan sin brevete y a los que venden el alfajor a 1.50 en los semáforos.	1	0	1
24491	@LoboEfimero Eso se pasa con un simple 'PERRA YA CALLATE!!!'	1	1	1
24493	@juandeltoro08 Tú eres una pinche perra	1	1	1
24494	Ya era hora coño una puta actuación como se merecía bravo Cepeda. #OTGala9	0	0	0
24495	Si necesita Evaluacion Psicologica para Inmigracion,  Llámenos 303.317.6265 - o Visite: https://t.co/pg9vpeblGw.… - Evaluamos Extreme Hardship/ Dificultades Extremas, VAWA/ Violencia Domestica, U-Visa/ Victima de Crimen, Exención de Examen de Ciudadanía, Asilo Politico  y más. https://t.co/YQR6iSTlzt	0	0	0
24496	—Respira Sheida. No te alteres.— Cállate de una vez, no quiero escucharte, escoria. https://t.co/c5dmodNCZP	0	0	0
24497	Y con dos monjas diciendote que te calles la puta jeta JAJAJAJAJA ay 2017 fuiste mi mejor año xDD https://t.co/T8cL7kZKHc	0	0	0
24498	@Christian_1903 HAS RECORTADO A GODÍN, HIJO DE PUTA, NO TE MERECES VIVIR	0	0	0
24499	Monica dejate de tonterias, Nerea lo ha hecho de puta madre , yo no veo nada q objetar #OTGala9	0	0	0
24500	@beleeeennnn_ sos más perra vos que ella callate	1	1	1
24501	@Dana__51 Que te calles puta parguela xd	1	1	1
24502	@JJRENDON No todos somos morenistas ZORRA, ubicate, nadie te quiere, no opines por mi, ademas si eres 'profesional político' no estarías lamiendo huevos pero eres una ZORRA y despotricas contra quien te pagan para hablar mal PERRA, lárgate a tu país aquí 	1	1	1
24503	#Suiza 🇨🇭 retira el permiso a 189 refugiados que fueron de vacaciones a sus países   https://t.co/CLtwIle75v vía @abc_es	0	0	0
24504	Que se lo lleven a 10000  Km de la valla de Ceuta https://t.co/gOGwlGeisq	0	0	0
24505	@camila_vallejo No mereces más comunistas tampoco. Son una escoria para el pais. Donde se meten queda la escoba y fracasan. No entiendo como existen todavía.	0	0	0
24506	Ese nefasto invento de los planes hace que toda esa escoria violenta tenga tiempo para inventarse guerritas imbéciles en lugar de invertir su tiempo en pensar cómo van a obtener un ingreso legal y honestamente (trabajando).	0	0	0
24507	Si quieres enseñar a hacer algo a un perro enseñalo bien y con amor, no reventandolo a palos hijo de la gran puta, de vd los que maltratan a los animales merecen la peor de las muertes, asi lo digo	0	0	0
24508	El nefasto ministro de ⁦@interiorgob⁩ Marlaska acude a #Algeciras para ver si los moromierdas son tratados correctamente y no para interesarse por los ⁦@guardiacivil⁩ quemados https://t.co/e8ZZmLRWiT	1	0	1
24509	@GrPepe tu novia es una perra Tiene las mismas tetas que una perra preñada JAAJJAAJA Que asco Tanto Ego que tienes mmgvo	1	1	1
24510	Imagínate si hubiera sido güero hubiera sido mas mamón	1	1	0
24511	Cuando me visto de color blanco me veo más güera. How? O sea... ???	0	0	0
